"Day","Date","Temperature","RH","Evaporation","Block","Tray","Pupae_count","Adult_count","Water_added(ml)","Dead","Exp.Day"
95,2022-03-18,24,75,"C",3,2,"27","3","50",NA,11
95,2022-03-18,24,75,"C",3,3,"5","11","100",NA,11
95,2022-03-18,24,75,"E",3,1,"na","17","na","Finished tray",11
95,2022-03-18,24,75,"E",3,2,"na","12","na","Finished tray",11
95,2022-03-18,24,75,"E",3,3,"17","9","0",NA,11
95,2022-03-18,20,45,"C",3,1,"0","0","100",NA,11
95,2022-03-18,20,45,"C",3,2,"0","0","300",NA,11
95,2022-03-18,20,45,"C",3,3,"0","0","150",NA,11
95,2022-03-18,16,30,"C",3,1,"0","0","100",NA,11
95,2022-03-18,16,30,"C",3,2,"0","0","100",NA,11
95,2022-03-18,16,30,"C",3,3,"0","0","50",NA,11
96,2022-03-19,38,60,"C",3,3,"0","0","300",NA,12
96,2022-03-19,35,30,"C",3,1,"5","7","300",NA,12
96,2022-03-19,35,30,"C",3,2,"na","10","na","Finished",12
96,2022-03-19,35,30,"C",3,3,"na","5","na","Finished",12
96,2022-03-19,32,90,"C",3,3,"na","6","na",NA,12
96,2022-03-19,28,75,"C",3,1,"1","3","100",NA,12
96,2022-03-19,28,75,"C",3,2,"2","2","200",NA,12
96,2022-03-19,28,75,"C",3,3,"2","3","150",NA,12
96,2022-03-19,24,75,"C",3,1,"23","31","150",NA,12
96,2022-03-19,24,75,"C",3,2,"9","23","200",NA,12
96,2022-03-19,24,75,"C",3,3,"4","37","50",NA,12
96,2022-03-19,24,75,"E",3,1,"na","34","na","Finished",12
96,2022-03-19,24,75,"E",3,2,"na","5","na","Finished",12
96,2022-03-19,24,75,"E",3,3,"na","50","na","1 dead",12
96,2022-03-19,20,45,"C",3,1,"0","0","200",NA,12
96,2022-03-19,20,45,"C",3,2,"0","0","200",NA,12
96,2022-03-19,20,45,"C",3,3,"0","0","200",NA,12
96,2022-03-19,16,30,"C",3,1,"0","0","50",NA,12
96,2022-03-19,16,30,"C",3,2,"0","0","50",NA,12
96,2022-03-19,16,30,"C",3,3,"0","0","75",NA,12
97,2022-03-20,38,60,"C",3,3,"0","0","200",NA,13
97,2022-03-20,35,30,"C",3,1,"1","3","150",NA,13
97,2022-03-20,32,90,"C",3,3,"na","na","na","Finished",13
97,2022-03-20,28,75,"C",3,1,"6","2","150",NA,13
97,2022-03-20,28,75,"C",3,2,"5","4","100",NA,13
97,2022-03-20,28,75,"C",3,3,"7","2","100","1 dead",13
97,2022-03-20,24,75,"C",3,1,"7","17","100",NA,13
97,2022-03-20,24,75,"C",3,2,"2","22","100","1 dead",13
97,2022-03-20,24,75,"C",3,3,"0","3","100",NA,13
97,2022-03-20,24,75,"E",3,3,"na","13","na","Finished",13
97,2022-03-20,20,45,"C",3,1,"0","0","400",NA,13
97,2022-03-20,20,45,"C",3,2,"0","0","300",NA,13
97,2022-03-20,20,45,"C",3,3,"0","0","100",NA,13
97,2022-03-20,16,30,"C",3,1,"0","0","100",NA,13
97,2022-03-20,16,30,"C",3,2,"0","0","100",NA,13
97,2022-03-20,16,30,"C",3,3,"0","0","100",NA,13
98,2022-03-21,38,60,"C",3,3,"0","0","50",NA,14
98,2022-03-21,35,30,"C",3,1,"na","na","na","Finished",14
98,2022-03-21,28,75,"C",3,1,"5","2","50",NA,14
98,2022-03-21,28,75,"C",3,2,"2","0","na","Tray finished",14
98,2022-03-21,28,75,"C",3,3,"6","0","25",NA,14
98,2022-03-21,24,75,"C",3,1,"2","15","100",NA,14
98,2022-03-21,24,75,"C",3,2,"4","6","0",NA,14
98,2022-03-21,24,75,"C",3,3,"0","4","50",NA,14
98,2022-03-21,20,45,"C",3,1,"0","0","50",NA,14
98,2022-03-21,20,45,"C",3,2,"0","0","100",NA,14
98,2022-03-21,20,45,"C",3,3,"0","0","150",NA,14
98,2022-03-21,16,30,"C",3,1,"0","0","0",NA,14
98,2022-03-21,16,30,"C",3,2,"0","0","0",NA,14
98,2022-03-21,16,30,"C",3,3,"0","0","0",NA,14
99,2022-03-22,38,60,"C",3,3,"na","na","na","Finished",15
99,2022-03-22,28,75,"C",3,1,"1","6","na","Finished tray",15
99,2022-03-22,28,75,"C",3,2,"na","5","na","Finished",15
99,2022-03-22,28,75,"C",3,3,"5","8","100",NA,15
99,2022-03-22,24,75,"C",3,1,"1","8","0",NA,15
99,2022-03-22,24,75,"C",3,2,"5","2","0",NA,15
99,2022-03-22,24,75,"C",3,3,"5","0","na","Finished tray",15
99,2022-03-22,20,45,"C",3,1,"0","0","100",NA,15
99,2022-03-22,20,45,"C",3,2,"0","0","100",NA,15
99,2022-03-22,20,45,"C",3,3,"0","0","50",NA,15
99,2022-03-22,16,30,"C",3,1,"0","0","50",NA,15
99,2022-03-22,16,30,"C",3,2,"0","0","100",NA,15
99,2022-03-22,16,30,"C",3,3,"0","0","100",NA,15
100,2022-03-23,28,75,"C",3,1,"na","1","na","Finished",16
100,2022-03-23,28,75,"C",3,3,"0","6","0",NA,16
100,2022-03-23,24,75,"C",3,1,"1","2","100",NA,16
100,2022-03-23,24,75,"C",3,2,"5","4","100",NA,16
100,2022-03-23,24,75,"C",3,3,"na","0","na",NA,16
100,2022-03-23,20,45,"C",3,1,"0","0","100",NA,16
100,2022-03-23,20,45,"C",3,2,"0","0","50",NA,16
100,2022-03-23,20,45,"C",3,3,"0","0","50",NA,16
100,2022-03-23,16,30,"C",3,1,"0","0","100",NA,16
100,2022-03-23,16,30,"C",3,2,"0","0","50",NA,16
100,2022-03-23,16,30,"C",3,3,"0","0","100",NA,16
101,2022-03-24,28,75,"C",3,3,"1","2","na","Finished tray",17
101,2022-03-24,24,75,"C",3,1,"4","1","na","Finished tray",17
101,2022-03-24,24,75,"C",3,2,"4","4","25",NA,17
101,2022-03-24,24,75,"C",3,3,"na","1","na",NA,17
101,2022-03-24,20,45,"C",3,1,"5","0","100",NA,17
101,2022-03-24,20,45,"C",3,2,"0","0","100",NA,17
101,2022-03-24,20,45,"C",3,3,"2","0","200",NA,17
101,2022-03-24,16,30,"C",3,1,"0","0","0",NA,17
101,2022-03-24,16,30,"C",3,2,"0","0","0",NA,17
101,2022-03-24,16,30,"C",3,3,"0","0","0",NA,17
102,2022-03-25,28,75,"C",3,3,"na","1","na","Finished",18
102,2022-03-25,24,75,"C",3,1,"na","1","na",NA,18
102,2022-03-25,24,75,"C",3,2,"2","4","0",NA,18
102,2022-03-25,24,75,"C",3,3,"na","1","na",NA,18
102,2022-03-25,20,45,"C",3,1,"17","0","0",NA,18
102,2022-03-25,20,45,"C",3,2,"6","0","150",NA,18
102,2022-03-25,20,45,"C",3,3,"4","0","100",NA,18
102,2022-03-25,16,30,"C",3,1,"0","0","100",NA,18
102,2022-03-25,16,30,"C",3,2,"0","0","100",NA,18
102,2022-03-25,16,30,"C",3,3,"0","0","100",NA,18
103,2022-03-26,24,75,"C",3,1,"na","3","na",NA,19
103,2022-03-26,24,75,"C",3,2,"2","3","100",NA,19
103,2022-03-26,24,75,"C",3,3,"na","0","na",NA,19
103,2022-03-26,20,45,"C",3,1,"11","0","250",NA,19
103,2022-03-26,20,45,"C",3,2,"8","0","100",NA,19
103,2022-03-26,20,45,"C",3,3,"5","0","100",NA,19
103,2022-03-26,16,30,"C",3,1,"0","0","0",NA,19
103,2022-03-26,16,30,"C",3,2,"0","0","0",NA,19
103,2022-03-26,16,30,"C",3,3,"0","0","0",NA,19
104,2022-03-27,24,75,"C",3,1,"na","na","na","Finished",20
104,2022-03-27,24,75,"C",3,2,"4","2","na","Finished tray",20
104,2022-03-27,24,75,"C",3,3,"na","na","na","Finished",20
104,2022-03-27,20,45,"C",3,1,"10","2","150",NA,20
104,2022-03-27,20,45,"C",3,2,"7","0","100",NA,20
104,2022-03-27,20,45,"C",3,3,"4","0","200",NA,20
104,2022-03-27,16,30,"C",3,1,"0","0","0",NA,20
104,2022-03-27,16,30,"C",3,2,"0","0","0",NA,20
104,2022-03-27,16,30,"C",3,3,"0","0","0",NA,20
105,2022-03-28,24,75,"C",3,2,"na","2","na",NA,21
105,2022-03-28,20,45,"C",3,1,"5","9","100",NA,21
105,2022-03-28,20,45,"C",3,2,"11","2","0",NA,21
105,2022-03-28,20,45,"C",3,3,"9","2","200",NA,21
105,2022-03-28,16,30,"C",3,1,"0","0","200",NA,21
105,2022-03-28,16,30,"C",3,2,"0","0","150",NA,21
105,2022-03-28,16,30,"C",3,3,"0","0","100",NA,21
106,2022-03-29,24,75,"C",3,2,"na","0","na",NA,22
106,2022-03-29,20,45,"C",3,1,"6","19","100",NA,22
106,2022-03-29,20,45,"C",3,2,"7","7","200","1 dead",22
106,2022-03-29,20,45,"C",3,3,"4","3","100","1 dead",22
106,2022-03-29,16,30,"C",3,1,"0","0","100",NA,22
106,2022-03-29,16,30,"C",3,2,"0","0","100",NA,22
106,2022-03-29,16,30,"C",3,3,"0","0","100",NA,22
107,2022-03-30,24,75,"C",3,2,"na","2","na","Finished",23
107,2022-03-30,20,45,"C",3,1,"3","6","150",NA,23
107,2022-03-30,20,45,"C",3,2,"7","5","100",NA,23
107,2022-03-30,20,45,"C",3,3,"9","5","100",NA,23
107,2022-03-30,16,30,"C",3,1,"0","0","100",NA,23
107,2022-03-30,16,30,"C",3,2,"0","0","100",NA,23
107,2022-03-30,16,30,"C",3,3,"0","0","100",NA,23
108,2022-03-31,20,45,"C",3,1,"5","8","100",NA,24
108,2022-03-31,20,45,"C",3,2,"2","7","100",NA,24
108,2022-03-31,20,45,"C",3,3,"5","7","100",NA,24
108,2022-03-31,16,30,"C",3,1,"0","0","0",NA,24
108,2022-03-31,16,30,"C",3,2,"0","0","0",NA,24
108,2022-03-31,16,30,"C",3,3,"0","0","0",NA,24
109,2022-04-01,20,45,"C",3,1,"5","11","na","Finished tray",25
109,2022-04-01,20,45,"C",3,2,"3","7","200",NA,25
109,2022-04-01,20,45,"C",3,3,"2","6","100",NA,25
109,2022-04-01,16,30,"C",3,1,"0","0","100",NA,25
109,2022-04-01,16,30,"C",3,2,"0","0","100",NA,25
109,2022-04-01,16,30,"C",3,3,"0","0","100",NA,25
110,2022-04-02,20,45,"C",3,1,"na","5","na","Finished tray",26
110,2022-04-02,20,45,"C",3,2,"4","5","100",NA,26
110,2022-04-02,20,45,"C",3,3,"6","7","150",NA,26
110,2022-04-02,16,30,"C",3,1,"0","0","100",NA,26
110,2022-04-02,16,30,"C",3,2,"0","0","100",NA,26
110,2022-04-02,16,30,"C",3,3,"0","0","100",NA,26
111,2022-04-03,20,45,"C",3,1,"na","3","na","Finished tray",27
111,2022-04-03,20,45,"C",3,2,"5","2","200",NA,27
111,2022-04-03,20,45,"C",3,3,"4","3","100",NA,27
111,2022-04-03,16,30,"C",3,1,"0","0","100",NA,27
111,2022-04-03,16,30,"C",3,2,"0","0","100",NA,27
111,2022-04-03,16,30,"C",3,3,"0","0","100",NA,27
112,2022-04-04,20,45,"C",3,1,"na","2","na","Finished tray",28
112,2022-04-04,20,45,"C",3,2,"4","5","100",NA,28
112,2022-04-04,20,45,"C",3,3,"3","2","200",NA,28
112,2022-04-04,16,30,"C",3,1,"0","0","100",NA,28
112,2022-04-04,16,30,"C",3,2,"0","0","100",NA,28
112,2022-04-04,16,30,"C",3,3,"0","0","100",NA,28
113,2022-04-05,20,45,"C",3,1,"na","2","na","Finished",29
113,2022-04-05,20,45,"C",3,2,"0","2","100",NA,29
113,2022-04-05,20,45,"C",3,3,"2","1","100",NA,29
113,2022-04-05,16,30,"C",3,1,"0","0","100",NA,29
113,2022-04-05,16,30,"C",3,2,"0","0","100",NA,29
113,2022-04-05,16,30,"C",3,3,"0","0","100",NA,29
114,2022-04-06,20,45,"C",3,2,"na","2","na","Finished tray",30
114,2022-04-06,20,45,"C",3,3,"1","3","100",NA,30
114,2022-04-06,16,30,"C",3,1,"0","0","100",NA,30
114,2022-04-06,16,30,"C",3,2,"0","0","100",NA,30
114,2022-04-06,16,30,"C",3,3,"0","0","100",NA,30
115,2022-04-07,20,45,"C",3,2,"na","5","na","Finished tray",31
115,2022-04-07,20,45,"C",3,3,"1","3","100",NA,31
115,2022-04-07,16,30,"C",3,1,"0","0","100",NA,31
115,2022-04-07,16,30,"C",3,2,"0","0","100",NA,31
115,2022-04-07,16,30,"C",3,3,"0","0","100",NA,31
116,2022-04-08,20,45,"C",3,2,"na","4","na","Finished tray",32
116,2022-04-08,20,45,"C",3,3,"2","2","100",NA,32
116,2022-04-08,16,30,"C",3,1,"0","0","100",NA,32
116,2022-04-08,16,30,"C",3,2,"0","0","100",NA,32
116,2022-04-08,16,30,"C",3,3,"0","0","100",NA,32
117,2022-04-09,20,45,"C",3,2,"na","2","na","Finished tray",33
117,2022-04-09,20,45,"C",3,3,"0","0","150",NA,33
117,2022-04-09,16,30,"C",3,1,"0","0","100",NA,33
117,2022-04-09,16,30,"C",3,2,"0","0","100",NA,33
117,2022-04-09,16,30,"C",3,3,"0","0","100",NA,33
118,2022-04-10,20,45,"C",3,2,"na","na","na","Finished",34
118,2022-04-10,20,45,"C",3,3,"na","2","na","Finished tray",34
118,2022-04-10,16,30,"C",3,1,"0","0","100",NA,34
118,2022-04-10,16,30,"C",3,2,"0","0","100",NA,34
118,2022-04-10,16,30,"C",3,3,"0","0","100",NA,34
119,2022-04-11,20,45,"C",3,3,"na","2","na","Finished",35
119,2022-04-11,16,30,"C",3,1,"0","0","100",NA,35
119,2022-04-11,16,30,"C",3,2,"0","0","100",NA,35
119,2022-04-11,16,30,"C",3,3,"0","0","100",NA,35
119,2022-04-11,38,75,"C",4,1,"0","0","0",NA,0
119,2022-04-11,38,75,"C",4,2,"0","0","0",NA,0
119,2022-04-11,38,75,"C",4,3,"0","0","0",NA,0
119,2022-04-11,38,75,"E",4,1,"0","0","0",NA,0
119,2022-04-11,38,75,"E",4,2,"0","0","0",NA,0
119,2022-04-11,38,75,"E",4,3,"0","0","0",NA,0
119,2022-04-11,35,90,"C",4,1,"0","0","0",NA,0
119,2022-04-11,35,90,"C",4,2,"0","0","0",NA,0
119,2022-04-11,35,90,"C",4,3,"0","0","0",NA,0
119,2022-04-11,35,90,"E",4,1,"0","0","0",NA,0
119,2022-04-11,35,90,"E",4,2,"0","0","0",NA,0
119,2022-04-11,35,90,"E",4,3,"0","0","0",NA,0
119,2022-04-11,32,60,"C",4,1,"0","0","0",NA,0
119,2022-04-11,32,60,"C",4,2,"0","0","0",NA,0
119,2022-04-11,32,60,"C",4,3,"0","0","0",NA,0
119,2022-04-11,32,60,"E",4,1,"0","0","0",NA,0
119,2022-04-11,32,60,"E",4,2,"0","0","0",NA,0
119,2022-04-11,32,60,"E",4,3,"0","0","0",NA,0
119,2022-04-11,28,30,"C",4,1,"0","0","0",NA,0
119,2022-04-11,28,30,"C",4,2,"0","0","0",NA,0
119,2022-04-11,28,30,"C",4,3,"0","0","0",NA,0
119,2022-04-11,28,30,"E",4,1,"0","0","0",NA,0
119,2022-04-11,28,30,"E",4,2,"0","0","0",NA,0
119,2022-04-11,28,30,"E",4,3,"0","0","0",NA,0
119,2022-04-11,24,30,"C",4,1,"0","0","0",NA,0
119,2022-04-11,24,30,"C",4,2,"0","0","0",NA,0
119,2022-04-11,24,30,"C",4,3,"0","0","0",NA,0
119,2022-04-11,24,30,"E",4,1,"0","0","0",NA,0
119,2022-04-11,24,30,"E",4,2,"0","0","0",NA,0
119,2022-04-11,24,30,"E",4,3,"0","0","0",NA,0
119,2022-04-11,20,90,"C",4,1,"0","0","0",NA,0
119,2022-04-11,20,90,"C",4,2,"0","0","0",NA,0
119,2022-04-11,20,90,"C",4,3,"0","0","0",NA,0
119,2022-04-11,20,90,"E",4,1,"0","0","0",NA,0
119,2022-04-11,20,90,"E",4,2,"0","0","0",NA,0
119,2022-04-11,20,90,"E",4,3,"0","0","0",NA,0
119,2022-04-11,16,45,"C",4,1,"0","0","0",NA,0
119,2022-04-11,16,45,"C",4,2,"0","0","0",NA,0
119,2022-04-11,16,45,"C",4,3,"0","0","0",NA,0
119,2022-04-11,16,45,"E",4,1,"0","0","0",NA,0
119,2022-04-11,16,45,"E",4,2,"0","0","0",NA,0
119,2022-04-11,16,45,"E",4,3,"0","0","0",NA,0
120,2022-04-12,16,30,"C",3,1,"0","0","100",NA,36
120,2022-04-12,16,30,"C",3,2,"0","0","100",NA,36
120,2022-04-12,16,30,"C",3,3,"0","0","100",NA,36
120,2022-04-12,38,75,"C",4,1,"0","0","50",NA,1
120,2022-04-12,38,75,"C",4,2,"0","0","50",NA,1
120,2022-04-12,38,75,"C",4,3,"0","0","100",NA,1
120,2022-04-12,38,75,"E",4,1,"0","0","0",NA,1
120,2022-04-12,38,75,"E",4,2,"0","0","0",NA,1
120,2022-04-12,38,75,"E",4,3,"0","0","0",NA,1
120,2022-04-12,35,90,"C",4,1,"0","0","0",NA,1
120,2022-04-12,35,90,"C",4,2,"0","0","0",NA,1
120,2022-04-12,35,90,"C",4,3,"0","0","0",NA,1
120,2022-04-12,35,90,"E",4,1,"0","0","0",NA,1
120,2022-04-12,35,90,"E",4,2,"0","0","0",NA,1
120,2022-04-12,35,90,"E",4,3,"0","0","0",NA,1
120,2022-04-12,32,60,"C",4,1,"0","0","50",NA,1
120,2022-04-12,32,60,"C",4,2,"0","0","50",NA,1
120,2022-04-12,32,60,"C",4,3,"0","0","50",NA,1
120,2022-04-12,32,60,"E",4,1,"0","0","0",NA,1
120,2022-04-12,32,60,"E",4,2,"0","0","0",NA,1
120,2022-04-12,32,60,"E",4,3,"0","0","0",NA,1
120,2022-04-12,28,30,"C",4,1,"0","0","200",NA,1
120,2022-04-12,28,30,"C",4,2,"0","0","200",NA,1
120,2022-04-12,28,30,"C",4,3,"0","0","200",NA,1
120,2022-04-12,28,30,"E",4,1,"0","0","0",NA,1
120,2022-04-12,28,30,"E",4,2,"0","0","0",NA,1
120,2022-04-12,28,30,"E",4,3,"0","0","0",NA,1
120,2022-04-12,24,30,"C",4,1,"0","0","100",NA,1
120,2022-04-12,24,30,"C",4,2,"0","0","150",NA,1
120,2022-04-12,24,30,"C",4,3,"0","0","200",NA,1
120,2022-04-12,24,30,"E",4,1,"0","0","0",NA,1
120,2022-04-12,24,30,"E",4,2,"0","0","0",NA,1
120,2022-04-12,24,30,"E",4,3,"0","0","0",NA,1
120,2022-04-12,20,90,"C",4,1,"0","0","0",NA,1
120,2022-04-12,20,90,"C",4,2,"0","0","0",NA,1
120,2022-04-12,20,90,"C",4,3,"0","0","0",NA,1
120,2022-04-12,20,90,"E",4,1,"0","0","0",NA,1
120,2022-04-12,20,90,"E",4,2,"0","0","0",NA,1
120,2022-04-12,20,90,"E",4,3,"0","0","0",NA,1
120,2022-04-12,16,45,"C",4,1,"0","0","0",NA,1
120,2022-04-12,16,45,"C",4,2,"0","0","0",NA,1
120,2022-04-12,16,45,"C",4,3,"0","0","0",NA,1
120,2022-04-12,16,45,"E",4,1,"0","0","0",NA,1
120,2022-04-12,16,45,"E",4,2,"0","0","0",NA,1
120,2022-04-12,16,45,"E",4,3,"0","0","0",NA,1
121,2022-04-13,16,30,"C",3,1,"0","0","100",NA,37
121,2022-04-13,16,30,"C",3,2,"0","0","100",NA,37
121,2022-04-13,16,30,"C",3,3,"0","0","100",NA,37
121,2022-04-13,38,75,"C",4,1,"0","0","150",NA,2
121,2022-04-13,38,75,"C",4,2,"0","0","150",NA,2
121,2022-04-13,38,75,"C",4,3,"0","0","150",NA,2
121,2022-04-13,38,75,"E",4,1,"0","0","0",NA,2
121,2022-04-13,38,75,"E",4,2,"0","0","0",NA,2
121,2022-04-13,38,75,"E",4,3,"0","0","0",NA,2
121,2022-04-13,35,90,"C",4,1,"0","0","0",NA,2
121,2022-04-13,35,90,"C",4,2,"0","0","0",NA,2
121,2022-04-13,35,90,"C",4,3,"0","0","0",NA,2
121,2022-04-13,35,90,"E",4,1,"0","0","0",NA,2
121,2022-04-13,35,90,"E",4,2,"0","0","0",NA,2
121,2022-04-13,35,90,"E",4,3,"0","0","0",NA,2
121,2022-04-13,32,60,"C",4,1,"0","0","100",NA,2
121,2022-04-13,32,60,"C",4,2,"0","0","100",NA,2
121,2022-04-13,32,60,"C",4,3,"0","0","100",NA,2
121,2022-04-13,32,60,"E",4,1,"0","0","0",NA,2
121,2022-04-13,32,60,"E",4,2,"0","0","0",NA,2
121,2022-04-13,32,60,"E",4,3,"0","0","0",NA,2
121,2022-04-13,28,30,"C",4,1,"0","0","100",NA,2
121,2022-04-13,28,30,"C",4,2,"0","0","250",NA,2
121,2022-04-13,28,30,"C",4,3,"0","0","300",NA,2
121,2022-04-13,28,30,"E",4,1,"0","0","0",NA,2
121,2022-04-13,28,30,"E",4,2,"0","0","0",NA,2
121,2022-04-13,28,30,"E",4,3,"0","0","0",NA,2
121,2022-04-13,24,30,"C",4,1,"0","0","100",NA,2
121,2022-04-13,24,30,"C",4,2,"0","0","250",NA,2
121,2022-04-13,24,30,"C",4,3,"0","0","250",NA,2
121,2022-04-13,24,30,"E",4,1,"0","0","0",NA,2
121,2022-04-13,24,30,"E",4,2,"0","0","0",NA,2
121,2022-04-13,24,30,"E",4,3,"0","0","0",NA,2
121,2022-04-13,20,90,"C",4,1,"0","0","0",NA,2
121,2022-04-13,20,90,"C",4,2,"0","0","0",NA,2
121,2022-04-13,20,90,"C",4,3,"0","0","0",NA,2
121,2022-04-13,20,90,"E",4,1,"0","0","0",NA,2
121,2022-04-13,20,90,"E",4,2,"0","0","0",NA,2
121,2022-04-13,20,90,"E",4,3,"0","0","0",NA,2
121,2022-04-13,16,45,"C",4,1,"0","0","100",NA,2
121,2022-04-13,16,45,"C",4,2,"0","0","100",NA,2
121,2022-04-13,16,45,"C",4,3,"0","0","100",NA,2
121,2022-04-13,16,45,"E",4,1,"0","0","0",NA,2
121,2022-04-13,16,45,"E",4,2,"0","0","0",NA,2
121,2022-04-13,16,45,"E",4,3,"0","0","0",NA,2
122,2022-04-14,16,30,"C",3,1,"0","0","100",NA,38
122,2022-04-14,16,30,"C",3,2,"1","0","100",NA,38
122,2022-04-14,16,30,"C",3,3,"0","0","100",NA,38
122,2022-04-14,38,75,"C",4,1,"0","0","200",NA,3
122,2022-04-14,38,75,"C",4,2,"0","0","100",NA,3
122,2022-04-14,38,75,"C",4,3,"0","0","150",NA,3
122,2022-04-14,38,75,"E",4,1,"0","0","0",NA,3
122,2022-04-14,38,75,"E",4,2,"0","0","0",NA,3
122,2022-04-14,38,75,"E",4,3,"0","0","0",NA,3
122,2022-04-14,35,90,"C",4,1,"0","0","0",NA,3
122,2022-04-14,35,90,"C",4,2,"0","0","0",NA,3
122,2022-04-14,35,90,"C",4,3,"0","0","0",NA,3
122,2022-04-14,35,90,"E",4,1,"0","0","0",NA,3
122,2022-04-14,35,90,"E",4,2,"0","0","0",NA,3
122,2022-04-14,35,90,"E",4,3,"0","0","0",NA,3
122,2022-04-14,32,60,"C",4,1,"0","0","100",NA,3
122,2022-04-14,32,60,"C",4,2,"0","0","100",NA,3
122,2022-04-14,32,60,"C",4,3,"0","0","100",NA,3
122,2022-04-14,32,60,"E",4,1,"0","0","0",NA,3
122,2022-04-14,32,60,"E",4,2,"0","0","0",NA,3
122,2022-04-14,32,60,"E",4,3,"0","0","0",NA,3
122,2022-04-14,28,30,"C",4,1,"0","0","150",NA,3
122,2022-04-14,28,30,"C",4,2,"0","0","200",NA,3
122,2022-04-14,28,30,"C",4,3,"0","0","200",NA,3
122,2022-04-14,28,30,"E",4,1,"0","0","0",NA,3
122,2022-04-14,28,30,"E",4,2,"0","0","0",NA,3
122,2022-04-14,28,30,"E",4,3,"0","0","0",NA,3
122,2022-04-14,24,30,"C",4,1,"0","0","200",NA,3
122,2022-04-14,24,30,"C",4,2,"0","0","200",NA,3
122,2022-04-14,24,30,"C",4,3,"0","0","150",NA,3
122,2022-04-14,24,30,"E",4,1,"0","0","0",NA,3
122,2022-04-14,24,30,"E",4,2,"0","0","0",NA,3
122,2022-04-14,24,30,"E",4,3,"0","0","0",NA,3
122,2022-04-14,20,90,"C",4,1,"0","0","0",NA,3
122,2022-04-14,20,90,"C",4,2,"0","0","0",NA,3
122,2022-04-14,20,90,"C",4,3,"0","0","0",NA,3
122,2022-04-14,20,90,"E",4,1,"0","0","0",NA,3
122,2022-04-14,20,90,"E",4,2,"0","0","0",NA,3
122,2022-04-14,20,90,"E",4,3,"0","0","0",NA,3
122,2022-04-14,16,45,"C",4,1,"0","0","100",NA,3
122,2022-04-14,16,45,"C",4,2,"0","0","100",NA,3
122,2022-04-14,16,45,"C",4,3,"0","0","100",NA,3
122,2022-04-14,16,45,"E",4,1,"0","0","0",NA,3
122,2022-04-14,16,45,"E",4,2,"0","0","0",NA,3
122,2022-04-14,16,45,"E",4,3,"0","0","0",NA,3
123,2022-04-15,16,30,"C",3,1,"0","0","100",NA,39
123,2022-04-15,16,30,"C",3,2,"0","0","100",NA,39
123,2022-04-15,16,30,"C",3,3,"0","0","100",NA,39
123,2022-04-15,38,75,"C",4,1,"0","0","100",NA,4
123,2022-04-15,38,75,"C",4,2,"0","0","150",NA,4
123,2022-04-15,38,75,"C",4,3,"0","0","200",NA,4
123,2022-04-15,38,75,"E",4,1,"0","0","0",NA,4
123,2022-04-15,38,75,"E",4,2,"0","0","0",NA,4
123,2022-04-15,38,75,"E",4,3,"0","0","0",NA,4
123,2022-04-15,35,90,"C",4,1,"0","0","0",NA,4
123,2022-04-15,35,90,"C",4,2,"0","0","0",NA,4
123,2022-04-15,35,90,"C",4,3,"0","0","0",NA,4
123,2022-04-15,35,90,"E",4,1,"0","0","0",NA,4
123,2022-04-15,35,90,"E",4,2,"0","0","0",NA,4
123,2022-04-15,35,90,"E",4,3,"0","0","0",NA,4
123,2022-04-15,32,60,"C",4,1,"0","0","100",NA,4
123,2022-04-15,32,60,"C",4,2,"0","0","100",NA,4
123,2022-04-15,32,60,"C",4,3,"0","0","150",NA,4
123,2022-04-15,32,60,"E",4,1,"0","0","0",NA,4
123,2022-04-15,32,60,"E",4,2,"0","0","0",NA,4
123,2022-04-15,32,60,"E",4,3,"0","0","0",NA,4
123,2022-04-15,28,30,"C",4,1,"0","0","150",NA,4
123,2022-04-15,28,30,"C",4,2,"0","0","250",NA,4
123,2022-04-15,28,30,"C",4,3,"0","0","350",NA,4
123,2022-04-15,28,30,"E",4,1,"na","na","na","Evaporated",4
123,2022-04-15,28,30,"E",4,2,"na","na","na","Evaporated",4
123,2022-04-15,28,30,"E",4,3,"na","na","na","Evaporated",4
123,2022-04-15,24,30,"C",4,1,"0","0","150",NA,4
123,2022-04-15,24,30,"C",4,2,"0","0","150",NA,4
123,2022-04-15,24,30,"C",4,3,"0","0","300",NA,4
123,2022-04-15,24,30,"E",4,1,"0","0","0",NA,4
123,2022-04-15,24,30,"E",4,2,"0","0","0",NA,4
123,2022-04-15,24,30,"E",4,3,"na","na","na","Evaporated",4
123,2022-04-15,20,90,"C",4,1,"0","0","0",NA,4
123,2022-04-15,20,90,"C",4,2,"0","0","0",NA,4
123,2022-04-15,20,90,"C",4,3,"0","0","0",NA,4
123,2022-04-15,20,90,"E",4,1,"0","0","0",NA,4
123,2022-04-15,20,90,"E",4,2,"0","0","0",NA,4
123,2022-04-15,20,90,"E",4,3,"0","0","0",NA,4
123,2022-04-15,16,45,"C",4,1,"0","0","100",NA,4
123,2022-04-15,16,45,"C",4,2,"0","0","100",NA,4
123,2022-04-15,16,45,"C",4,3,"0","0","100",NA,4
123,2022-04-15,16,45,"E",4,1,"0","0","0",NA,4
123,2022-04-15,16,45,"E",4,2,"0","0","0",NA,4
123,2022-04-15,16,45,"E",4,3,"0","0","0",NA,4
124,2022-04-16,16,30,"C",3,1,"0","0","100",NA,40
